layout_id,capture_id,source_group,source_path,solver_version,solver_family,layout_variant,anchor_count,x_span_mm,y_span_mm,z_span_mm,bbox_area_m2,bbox_volume_m3,xy_hull_area_m2,xy_hull_coverage_ratio,centroid_x_mm,centroid_y_mm,centroid_z_mm,z_mean_mm,z_std_mm,z_min_mm,z_max_mm,lower_anchor_count,upper_anchor_count,layer_gap_mm,lower_layer_z_mean_mm,upper_layer_z_mean_mm,paired_vertical_gap_mean_mm,paired_vertical_gap_std_mm,paired_xy_offset_mean_mm,paired_xy_offset_max_mm,lower_ring_area_m2,upper_ring_area_m2,lower_ring_orientation,upper_ring_orientation,expected_layer_order_ok,expected_anchor_ids_ok,pair_count,pair_distance_min_mm,pair_distance_p05_mm,pair_distance_median_mm,pair_distance_mean_mm,pair_distance_std_mm,pair_distance_p95_mm,pair_distance_max_mm,nearest_neighbor_min_mm,nearest_neighbor_mean_mm,xy_pair_distance_min_mm,xy_pair_distance_median_mm,xy_pair_distance_mean_mm,min_centroid_angle_3d_deg,min_centroid_angle_xy_deg,anchor_delay_mean_mm,anchor_delay_std_mm,anchor_delay_span_mm,tag_delay_mm,stats_inter_rms_mm,stats_success,extra_split_align_rms_mm,risk_flag_count,risk_flags,eval_match,eval_source_path,eval_label,eval_meaning,eval_autopos_rms_mm,eval_autopos_p95_mm,eval_static_n,eval_static_median_mm,eval_static_p95_mm,eval_static_max_mm,eval_roto_n,eval_roto_deltaR_rms_mm,eval_roto_abs_deltaR_median_mm,eval_roto_abs_deltaR_p95_mm,eval_roto_turn_center_median_mm,eval_roto_turn_center_p95_mm
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,v1-old,v1-old,default,8,3179.627441332593,4779.829084631527,1791.1338424345508,15.198075722374051,27.221787766227095,14.43715222088594,0.9499329049684949,1501.9313189812012,2323.0081257298907,-694.1275946905396,-694.1275946905396,763.985418234812,-1534.2435338618218,256.89030857272905,4,4,1516.7003436674438,64.22257714318226,-1452.4777665242616,1516.7003436674438,65.97663311667371,171.96096977511547,292.3576403455725,13.541508114462555,13.533594822636655,ccw,ccw,True,True,28,1429.6240601477846,1520.1457749879064,4683.6751941585135,4065.59855118562,1418.6152185308001,5688.173717577321,5778.554450306572,1429.6240601477846,1528.9693516371879,76.64741939419041,4583.921212510182,3752.2255962268673,2.5258912246303566,0.8353840622203563,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V1,early MDS baseline,63.2725663,143.744238,23,50.3252458,76.0941483,108.93067,17,33.5501782,24.5646138,55.3128115,19.8711179,32.5486748
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v2/layout.json,v2,v2,default,8,3196.719868339218,4765.230673838486,1801.0800360417404,15.233107572278968,27.43604593530791,14.580190840569491,0.9571383101831666,1524.2174101956034,2313.540897684216,-732.1066931255054,-732.1066931255054,766.1736947655623,-1684.732759059334,116.34727698240641,4,4,1522.3870247422142,29.086819245601603,-1493.3002054966125,1522.3870247422142,98.21061532640839,176.46276905771072,323.68755533201204,13.934236855897387,13.326175721843617,ccw,ccw,True,True,28,1436.614513743949,1483.5326240065792,4680.588509902425,4076.0065934939703,1418.4906912460963,5708.710597334843,5789.439961012022,1436.614513743949,1534.4176329341967,102.49572575258047,4576.149307978354,3762.4514280125513,2.0953142341579962,0.26758488491233834,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V2,IVW fusion no-delay,40.5636654,80.4547277,23,48.3048309,71.9501513,83.0392821,17,32.9845717,24.4500443,51.1028183,19.5961914,29.9711444
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json,v3-full,v3-full,default,8,3269.4527851515486,5009.004103996811,1749.8521747952404,16.376702418647913,28.656808343245523,14.54462836843089,0.8881292458406727,1560.3165841315622,2233.791637130627,-796.7901610437959,-796.7901610437959,783.4485027083396,-1749.8521747952404,0.0,4,4,1551.6381155076645,-20.971103289963736,-1572.6092187976283,1551.6381155076645,150.1469246878427,196.47415027729036,353.49733723300295,13.321750121749814,14.144081609807618,ccw,ccw,True,True,28,1338.6280384827048,1568.4255768846156,4657.0920094901085,4108.944368479182,1435.767028718406,5782.345483167227,6070.4427202255565,1338.6280384827048,1566.480411705125,103.35737878873282,4574.224687647165,3789.307385883632,1.3565099221781338,0.27843195227471834,-14.291542604893351,73.86868285942505,274.9956810031265,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V3-full,Tukey + delay,61.8447573,178.314527,23,55.7680122,90.7729366,213.825851,17,31.9708247,27.9460226,50.0330103,21.1132198,30.3163025
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json,v3-lite,v3-lite,default,8,3199.0578549026986,4765.936194113941,1809.7300499499447,15.246505617745276,27.592059373164272,14.580775377705587,0.9563355527666056,1522.5759040161006,2314.370307222671,-730.6341850880847,-730.6341850880847,767.0001311175347,-1685.151525773174,124.57852417677069,4,4,1523.5576322645547,31.14463104419267,-1492.413001220362,1523.5576322645547,97.53972503866909,177.23036958869778,327.473143867498,13.9246260681731,13.326624510948598,ccw,ccw,True,True,28,1437.8042336769643,1485.6179963355903,4679.753761012419,4076.041855189865,1418.084905024173,5708.352635423236,5789.410646431016,1437.8042336769643,1535.7790411538067,101.24155335927227,4576.7416018077865,3762.0759332952866,2.213180346629997,0.3218467529104885,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V3-lite,MAD/MVUE no-delay,41.0286309,81.7864376,23,48.5750358,71.93879,82.5278371,17,32.9878893,24.313155,51.1574338,19.5941423,29.9555164
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json,v4-io,v4-io,default,8,3171.579563397533,4778.907804519742,1753.7913404057197,15.156686328175788,26.58166523160046,14.37025994483945,0.9481135674178072,1539.2366985297797,2294.752846384038,-732.8966517777937,-732.8966517777937,757.2181623433548,-1673.984973928235,79.80636647748476,4,4,1505.69648679433,19.95159161937119,-1485.7448951749589,1505.69648679433,100.4047531596907,163.91113671508413,270.72413421201696,13.60822994307734,13.410971434989483,ccw,ccw,True,True,28,1418.3446087336933,1467.8226562585917,4677.939433468413,4059.258623916151,1422.2203976031328,5697.523025543605,5781.773311193856,1418.3446087336933,1515.696888484878,76.51004424171558,4579.181506212357,3748.938700301022,1.8113421058785377,0.08022061623154286,10.340383073207569,12.447794319005872,33.805050790810405,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V4-io,Huber bounded-delay inter-anchor,44.6911993,89.1665904,23,48.4342922,80.8636619,107.904112,17,33.008859,24.3153086,51.3836134,20.8797983,30.5409356
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json,v4-io-roto,v4-io,default,8,3137.7524203568,4783.312036552761,1707.3462800505408,15.00884892001524,25.625302371428596,14.47391503165813,0.9643587665378028,1527.5427025852453,2304.241110546852,-778.6549651083527,-778.6549651083527,764.753295583654,-1707.3462800505408,0.0,4,4,1521.5118409816744,-17.899044617515543,-1539.41088559919,1521.5118409816741,108.19651042415505,131.9837098304692,208.13576032040098,14.072784469305516,13.512351627446444,ccw,ccw,True,True,28,1448.448536435969,1467.3276244335525,4707.240227144126,4095.673897185047,1430.760136692931,5724.054289791686,5798.039126363295,1448.448536435969,1527.6738673383768,82.8668714076382,4626.936509043798,3778.4411752715373,0.21410536720028972,0.08245534610119876,1.7093567257242726,12.982504524062612,44.769372266052436,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V4-io-roto,V4-io + RotoArm soft constraints,56.8891195,131.801438,23,48.1962178,74.4833828,82.776973,17,30.4278308,26.3011871,46.0374134,17.9956308,27.4618199
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json,v4-io-td,v4-io,default,8,3171.579563397533,4778.907804519742,1753.7913404057197,15.156686328175788,26.58166523160046,14.37025994483945,0.9481135674178072,1539.2366985297797,2294.752846384038,-732.8966517777937,-732.8966517777937,757.2181623433548,-1673.984973928235,79.80636647748476,4,4,1505.69648679433,19.95159161937119,-1485.7448951749589,1505.69648679433,100.4047531596907,163.91113671508413,270.72413421201696,13.60822994307734,13.410971434989483,ccw,ccw,True,True,28,1418.3446087336933,1467.8226562585917,4677.939433468413,4059.258623916151,1422.2203976031328,5697.523025543605,5781.773311193856,1418.3446087336933,1515.696888484878,76.51004424171558,4579.181506212357,3748.938700301022,1.8113421058785377,0.08022061623154286,10.340383073207569,12.447794319005872,33.805050790810405,4,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V4-io-td,V4-io + static common tag-delay scan,44.6911993,89.1665904,23,47.9361715,82.258194,107.486128,17,32.1787692,23.5141354,49.7111625,20.3852187,29.1106866
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json,v4-io-wand,v4-io,default,8,3142.5222697950094,4789.826118513487,1789.681263108121,15.052135245874423,26.938524419310802,14.41425069594574,0.9576216570267984,1533.5942795919336,2307.0276978716565,-715.4179894693539,-715.4179894693539,757.1576930765983,-1643.0121761014473,146.6690870066737,4,4,1504.1705224420446,36.66727175166842,-1467.503250690376,1504.1705224420446,85.35894156553087,175.67065573524582,297.40678098533,13.556722520252212,13.494325335211428,ccw,ccw,True,True,28,1428.5773501148128,1472.5470060589187,4694.7235785504445,4062.129961148015,1423.8970548902666,5677.527455643068,5801.030592736614,1428.5773501148128,1515.8604256494784,88.54630133964123,4578.133757637972,3753.3181641501856,2.0384211888127197,0.403043759462264,10.202003717711474,20.559725889394088,70.05523980170709,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V4-io-wand,V4-io + W01-W04 wand soft constraints,44.3480486,87.3762884,23,48.1805354,79.1153679,95.7998947,17,32.4217581,21.961486,50.542844,19.4557792,29.8691688
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513/FULL-COMPARE-500/v5/layout.json,v5,v5,default,8,3171.579563397533,4778.907804519742,1753.7913404057197,15.156686328175788,26.58166523160046,14.37025994483945,0.9481135674178072,1539.2366985297797,2294.752846384038,-732.8966517777937,-732.8966517777937,757.2181623433548,-1673.984973928235,79.80636647748476,4,4,1505.69648679433,19.95159161937119,-1485.7448951749589,1505.69648679433,100.4047531596907,163.91113671508413,270.72413421201696,13.60822994307734,13.410971434989483,ccw,ccw,True,True,28,1418.3446087336933,1467.8226562585917,4677.939433468413,4059.258623916151,1422.2203976031328,5697.523025543605,5781.773311193856,1418.3446087336933,1515.696888484878,76.51004424171558,4579.181506212357,3748.938700301022,1.8113421058785377,0.08022061623154286,10.340383073207569,12.447794319005872,33.805050790810405,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500/tables/version_summary.csv,V5,V4-io diagnostics,44.6911993,89.1665904,23,48.4342922,80.8636619,107.904112,17,33.008859,24.3153086,51.3836134,20.8797983,30.5409356
ab7a0d8a20dde4f5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json,v1-old,v1-old,consensus,8,3178.577104999052,4778.611132122435,1789.6334583739242,15.189183938257974,27.18307178130228,14.439670955933327,0.950654822183251,1501.9313189812012,2323.0081257298907,-694.1275946905396,-694.1275946905396,764.8627534555199,-1527.2845579868413,262.3489003870829,4,4,1518.4640315366287,65.10442107777477,-1453.359610458854,1518.4640315366287,70.28937876374249,173.68352449056496,293.27677775310667,13.54507946428786,13.517765198537395,ccw,ccw,True,True,28,1428.4247552874594,1520.8401343584253,4680.590236506576,4064.919043883532,1417.2056141848223,5686.672877363356,5775.207642045518,1428.4247552874594,1530.8229842578112,81.47190138861127,4580.159409488688,3751.2563387834293,2.370971650489196,0.8179282230226192,0.0,0.0,0.0,0,,,10.825426,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V1,early MDS baseline,64.2322985,143.909362,23,50.8690348,77.8234694,109.203376,17,33.751018,24.5699455,55.9866878,19.9071418,32.5621728
438122a22497ded6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json,v1-old,v1-old,first500,8,3179.627441332593,4779.829084631527,1791.1338424345508,15.198075722374051,27.221787766227095,14.43715222088594,0.9499329049684949,1501.9313189812012,2323.0081257298907,-694.1275946905396,-694.1275946905396,763.985418234812,-1534.2435338618218,256.89030857272905,4,4,1516.7003436674438,64.22257714318226,-1452.4777665242616,1516.7003436674438,65.97663311667371,171.96096977511547,292.3576403455725,13.541508114462555,13.533594822636655,ccw,ccw,True,True,28,1429.6240601477846,1520.1457749879064,4683.6751941585135,4065.59855118562,1418.6152185308001,5688.173717577321,5778.554450306572,1429.6240601477846,1528.9693516371879,76.64741939419041,4583.921212510182,3752.2255962268673,2.5258912246303566,0.8353840622203563,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V1,early MDS baseline,64.2322985,143.909362,23,50.8690348,77.8234694,109.203376,17,33.751018,24.5699455,55.9866878,19.9071418,32.5621728
0f1588574545642e,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json,v1-old,v1-old,last500_aligned,8,3177.526768665511,4777.393179613346,1788.1330743132976,15.180294712661444,27.144387053533208,14.442187710514228,0.9513772943069687,1501.931318981201,2323.0081257298907,-694.1275946905396,-694.1275946905396,765.7697823894569,-1520.325582111861,267.80749220143673,4,4,1520.2277194058138,65.98626501236728,-1454.2414543934465,1520.2277194058136,75.48858186094665,175.45471488380122,294.1983151809741,13.54862198380191,13.50194141342978,ccw,ccw,True,True,28,1427.246474195643,1521.5455536064624,4677.508899272854,4064.2522823228865,1415.8049906841268,5685.175167478891,5771.863383779358,1427.246474195643,1532.6896658888825,86.30220535048612,4576.399972337991,3750.295176341459,2.2260824283222007,0.8004647205526965,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V1,early MDS baseline,64.2322985,143.909362,23,50.8690348,77.8234694,109.203376,17,33.751018,24.5699455,55.9866878,19.9071418,32.5621728
53f9b6a2d65f0db4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json,v2,v2,consensus,8,3195.302133374297,4764.153276171026,1798.3952914162307,15.222909127071425,27.376808095782412,14.57108221284799,0.9571811860149472,1524.2174101956034,2313.5408976842164,-732.1066931255054,-732.1066931255054,765.7813153309182,-1682.0722185603709,116.3230728558598,4,4,1521.8363847613482,28.811499255168663,-1493.0248855061795,1521.8363847613482,98.12333993040305,177.26066007134648,323.59819654050375,13.91776273259794,13.320014135453786,ccw,ccw,True,True,28,1435.2488822650087,1483.3475780258898,4677.09963533432,4074.0951444721763,1417.5150667346104,5706.705077709696,5785.1969102926505,1435.2488822650087,1533.927824776495,104.54992995432865,4572.249101371299,3760.8149027657855,1.9940740660353526,0.2457334872493675,0.0,0.0,0.0,0,,,5.45905609,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V2,IVW fusion no-delay,40.428759,80.4262351,23,48.4690387,72.2127969,83.8639654,17,33.3619202,25.0830128,51.4879919,19.7786222,30.2342975
4fb9ef3d2e648d58,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json,v2,v2,first500,8,3196.719868339218,4765.230673838486,1801.0800360417404,15.233107572278968,27.43604593530791,14.580190840569491,0.9571383101831666,1524.2174101956034,2313.540897684216,-732.1066931255054,-732.1066931255054,766.1736947655623,-1684.732759059334,116.34727698240641,4,4,1522.3870247422142,29.086819245601603,-1493.3002054966125,1522.3870247422142,98.21061532640839,176.46276905771072,323.68755533201204,13.934236855897387,13.326175721843617,ccw,ccw,True,True,28,1436.614513743949,1483.5326240065792,4680.588509902425,4076.0065934939703,1418.4906912460963,5708.710597334843,5789.439961012022,1436.614513743949,1534.4176329341967,102.49572575258047,4576.149307978354,3762.4514280125513,2.0953142341579962,0.26758488491233834,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V2,IVW fusion no-delay,40.428759,80.4262351,23,48.4690387,72.2127969,83.8639654,17,33.3619202,25.0830128,51.4879919,19.7786222,30.2342975
2e0235507a0539fa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json,v2,v2,last500_aligned,8,3193.8843984093746,4763.075878503565,1795.710546790721,15.212713736792562,27.31763050246649,14.56197679932934,0.9572241383935735,1524.2174101956032,2313.5408976842164,-732.1066931255054,-732.1066931255054,765.3933069301306,-1679.4116780614079,116.2988687293132,4,4,1521.2857447804822,28.536179264735722,-1492.7495655157466,1521.2857447804822,98.08253068833788,178.09571679602644,323.5111299860158,13.901293272063125,13.313854066638232,ccw,ccw,True,True,28,1433.8912049421076,1483.1673704863774,4673.614136237409,4072.18658812251,1416.5398970875356,5704.700202441272,5780.954568118544,1433.8912049421076,1533.44229799198,106.66740758027557,4568.34955187715,3759.184190443752,1.8939566505220284,0.22386966970088906,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V2,IVW fusion no-delay,40.428759,80.4262351,23,48.4690387,72.2127969,83.8639654,17,33.3619202,25.0830128,51.4879919,19.7786222,30.2342975
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,v3-full,v3-full,consensus,8,3257.47484366912,4972.024514755485,1768.8378827524577,16.196244778922157,28.648531323289216,14.471340153020739,0.8934997186418043,1560.3165841315622,2233.791637130627,-796.790161043796,-796.790161043796,781.2185788792743,-1752.1047259785391,16.73315677391855,4,4,1548.9389187758645,-22.320701655863687,-1571.2596204317283,1548.9389187758647,130.73667245718917,172.25286157887737,308.3832202507184,13.53413002426536,13.855835844612182,ccw,ccw,True,True,28,1377.641056572103,1557.6091407358674,4666.622883356555,4102.403941661991,1433.4467715653884,5739.58413456312,5956.5984601215405,1377.641056572103,1560.7678275165708,75.33488346604229,4586.2101469423,3780.6180542016214,1.0185678127341475,0.649807698689898,-11.979949845301093,41.4892810015266,155.2670420125628,0,,,93.0819295,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-full,Tukey + delay,64.9102187,177.981662,23,52.4775262,85.579578,199.347296,17,31.1998174,26.3407575,49.2116639,20.5154855,30.5511491
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,v3-full,v3-full,first500,8,3269.4527851515486,5009.004103996811,1749.8521747952404,16.376702418647913,28.656808343245523,14.54462836843089,0.8881292458406727,1560.3165841315622,2233.791637130627,-796.7901610437959,-796.7901610437959,783.4485027083396,-1749.8521747952404,0.0,4,4,1551.6381155076645,-20.971103289963736,-1572.6092187976283,1551.6381155076645,150.1469246878427,196.47415027729036,353.49733723300295,13.321750121749814,14.144081609807618,ccw,ccw,True,True,28,1338.6280384827048,1568.4255768846156,4657.0920094901085,4108.944368479182,1435.767028718406,5782.345483167227,6070.4427202255565,1338.6280384827048,1566.480411705125,103.35737878873282,4574.224687647165,3789.307385883632,1.3565099221781338,0.27843195227471834,-14.291542604893351,73.86868285942505,274.9956810031265,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-full,Tukey + delay,64.9102187,177.981662,23,52.4775262,85.579578,199.347296,17,31.1998174,26.3407575,49.2116639,20.5154855,30.5511491
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,v3-full,v3-full,last500_aligned,8,3271.030615273031,4935.044925514158,1787.823590709675,16.14268303910463,28.860269554660206,14.543876982525312,0.9009578486608261,1560.3165841315622,2233.791637130627,-796.790161043796,-796.790161043796,779.7410993421768,-1754.3572771618378,33.4663135478371,4,4,1546.2397220440648,-23.670300021763637,-1569.9100220658283,1546.2397220440648,126.9614847599125,169.90535707923638,298.8488753253479,13.746406514702885,13.568166427567679,ccw,ccw,True,True,28,1419.814528585624,1517.6767711674795,4676.529462858966,4096.7687857697165,1431.9609707875154,5745.103322853622,5843.051005774993,1419.814528585624,1557.7910087714858,96.55595807636934,4598.3788309513875,3775.386689229644,0.6865164889786683,0.3198940288043559,-9.668357085708834,16.939171990488003,49.06431504659258,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-full,Tukey + delay,64.9102187,177.981662,23,52.4775262,85.579578,199.347296,17,31.1998174,26.3407575,49.2116639,20.5154855,30.5511491
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,v3-lite,v3-lite,consensus,8,3196.731449429489,4764.842100036785,1805.3568590782597,15.231920592753244,27.49905231906246,14.570721429505708,0.9565912151904135,1522.5759040161006,2314.370307222671,-730.6341850880847,-730.6341850880847,766.5690493567356,-1682.047588281172,123.30927079708768,4,4,1523.044947310705,30.88828856726788,-1492.1566587434372,1523.044947310705,97.9286519128686,177.84638013783507,326.5475799286365,13.910657850064652,13.31865793495043,ccw,ccw,True,True,28,1436.8275504351402,1484.7710096318347,4676.76321334477,4074.174036733657,1417.184915625586,5706.169401426509,5785.384841233124,1436.8275504351402,1535.273645909866,104.41476609908004,4572.790322184272,3760.487426241826,2.0714099201826457,0.2742886643859208,0.0,0.0,0.0,0,,,6.83092157,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-lite,MAD/MVUE no-delay,40.8261792,81.9529075,23,48.6020677,72.0553752,83.1090996,17,33.3546726,24.9690584,51.5267396,19.7435521,30.2023667
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,v3-lite,v3-lite,first500,8,3199.0578549026986,4765.936194113941,1809.7300499499447,15.246505617745276,27.592059373164272,14.580775377705587,0.9563355527666056,1522.5759040161006,2314.370307222671,-730.6341850880847,-730.6341850880847,767.0001311175347,-1685.151525773174,124.57852417677069,4,4,1523.5576322645547,31.14463104419267,-1492.413001220362,1523.5576322645547,97.53972503866909,177.23036958869778,327.473143867498,13.9246260681731,13.326624510948598,ccw,ccw,True,True,28,1437.8042336769643,1485.6179963355903,4679.753761012419,4076.041855189865,1418.084905024173,5708.352635423236,5789.410646431016,1437.8042336769643,1535.7790411538067,101.24155335927227,4576.7416018077865,3762.0759332952866,2.213180346629997,0.3218467529104885,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-lite,MAD/MVUE no-delay,40.8261792,81.9529075,23,48.6020677,72.0553752,83.1090996,17,33.3546726,24.9690584,51.5267396,19.7435521,30.2023667
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,v3-lite,v3-lite,last500_aligned,8,3194.405043956279,4763.748005959629,1800.9836682065747,15.217340658374104,27.40618199926765,14.560674045586316,0.9568474789695646,1522.5759040161006,2314.370307222671,-730.6341850880847,-730.6341850880847,766.1475478854132,-1678.94365078917,122.04001741740467,4,4,1522.5322623568557,30.631946090343092,-1491.9003162665126,1522.5322623568554,98.35063725471744,178.50498787987559,325.62633834972894,13.896689789026418,13.31069404130335,ccw,ccw,True,True,28,1435.8654593800236,1483.9288007199266,4673.779049151886,4072.311903858495,1416.2843695157055,5703.98670800674,5781.359824659669,1435.8654593800236,1534.7742380083387,107.68442028354401,4568.8402673283545,3758.9055871406003,1.9310080363107716,0.2266950189840884,0.0,0.0,0.0,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V3-lite,MAD/MVUE no-delay,40.8261792,81.9529075,23,48.6020677,72.0553752,83.1090996,17,33.3546726,24.9690584,51.5267396,19.7435521,30.2023667
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,v4-io,v4-io,consensus,8,3168.632181728547,4774.595529659878,1748.182724622964,15.128937050017544,26.44814639274898,14.361005407941999,0.9492408726709154,1539.2366985297797,2294.752846384038,-732.8966517777937,-732.8966517777937,757.1688355342847,-1669.8089337025112,78.37379092045296,4,4,1506.0610288869398,20.133862665676176,-1485.9271662212636,1506.0610288869398,100.11135311697133,163.42121297199196,268.9441558613939,13.603343700120588,13.403233909105241,ccw,ccw,True,True,28,1419.7047368321225,1467.0577876401558,4675.713412499625,4057.9422796856225,1421.029997579969,5694.1713978254775,5778.437773102499,1419.7047368321225,1515.9254713347073,81.50889711625453,4577.057407390149,3747.554905036824,1.6045321438038798,0.1156802783891635,9.791832140869003,12.153397587178297,34.841688786988236,0,,,9.57108007,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V4-io,Huber bounded-delay inter-anchor,44.2396757,88.5479767,23,48.3883502,80.587412,108.985804,17,33.3851573,24.9648334,52.0558875,20.9970798,30.8525053
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,v4-io,v4-io,first500,8,3171.579563397533,4778.907804519742,1753.7913404057197,15.156686328175788,26.58166523160046,14.37025994483945,0.9481135674178072,1539.2366985297797,2294.752846384038,-732.8966517777937,-732.8966517777937,757.2181623433548,-1673.984973928235,79.80636647748476,4,4,1505.69648679433,19.95159161937119,-1485.7448951749589,1505.69648679433,100.4047531596907,163.91113671508413,270.72413421201696,13.60822994307734,13.410971434989483,ccw,ccw,True,True,28,1418.3446087336933,1467.8226562585917,4677.939433468413,4059.258623916151,1422.2203976031328,5697.523025543605,5781.773311193856,1418.3446087336933,1515.696888484878,76.51004424171558,4579.181506212357,3748.938700301022,1.8113421058785377,0.08022061623154286,10.340383073207569,12.447794319005872,33.805050790810405,0,,,,0,,True,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,V4-io,Huber bounded-delay inter-anchor,44.2396757,88.5479767,23,48.3883502,80.587412,108.985804,17,33.3851573,24.9648334,52.0558875,20.9970798,30.8525053
